Function,Algorithm,Mean,Std,Best,Median,Worst,TimeTotal_s,TimeMean_s,Rank
F1,PSO,23876.1397216992,18450.2590282402,926.659339287694,20348.4137581073,64969.5736272283,8.7813751,0.292712503333333,6
F1,GWO,33739.3936689574,9793.37457356905,19902.7054307748,33724.2989365299,58591.6208145529,10.1163757,0.337212523333333,7
F1,WSO,96371.0140021109,13758.8702662991,61110.0335778399,97736.0999727859,121089.515598529,13.8065861,0.460219536666667,8
F1,BMJAYA,300,1.4003529987609e-13,300,300,300.000000000001,23.7517788,0.79172596,1
F1,DE,300.000001528734,7.67374730584131e-06,300.00000000001,300.000000005514,300.00004209643,30.0619193,1.00206397666667,2
F1,JAYA,8382.31961174889,2208.4342184978,4112.87642949632,8306.20430626443,13793.9041495189,21.3772125,0.71257375,4
F1,SBOA,2630.06830277781,1498.53189031436,807.204693600909,2321.35949957426,6852.18785879233,28.6943797,0.956479323333333,3
F1,DOA,20644.1397436212,5677.11852688961,8603.26037414806,20366.6035481212,33497.4838007465,33.103637,1.10345456666667,5
F2,PSO,696.18063753537,167.521582601927,454.358408438866,680.240476846267,1193.93363692079,6.2689061,0.208963536666667,7
F2,GWO,546.039573679439,27.2772337821316,496.637645557824,548.082916640012,591.145318925484,8.0735449,0.269118163333333,6
F2,WSO,6664.38485132399,1485.20340116247,2898.62936939412,6438.09066906005,9538.37012380876,9.5253453,0.31751151,8
F2,BMJAYA,434.468597852896,23.3005576649088,400.000219571559,449.084478979481,471.767535159013,19.2519217,0.641730723333333,1
F2,DE,447.034176703174,8.19359026707398,404.33144894342,449.084478979481,449.084479373888,29.5491981,0.98497327,3
F2,JAYA,446.231057111492,20.7392369846822,405.8816180159,449.084478979481,512.174240945373,20.5054158,0.68351386,2
F2,SBOA,447.099611986041,7.84399418547789,406.277592120853,449.084544226976,449.085540945952,25.6693381,0.855644603333333,4
F2,DOA,528.271635441592,49.1690783580621,458.142303372313,514.519027385686,646.842417105843,26.7814007,0.892713356666667,5
F3,PSO,618.437265387332,8.68235672323561,604.189688119411,616.616085740097,641.94515434047,13.7586479,0.458621596666667,6
F3,GWO,614.48580555558,4.36850787508329,607.873225150783,613.989838392761,624.666497407185,16.1117235,0.53705745,4
F3,WSO,711.50540328338,8.96279836181669,691.312447756748,712.955747246362,727.216865707919,17.9842461,0.59947487,8
F3,BMJAYA,615.695944687366,9.14337467296342,603.223334321405,613.653537223521,640.853823923506,26.5564518,0.88521506,5
F3,DE,600.000000201677,6.86938240624678e-07,600,600,600.000002869795,38.2034843,1.27344947666667,1
F3,JAYA,600.028438943055,0.083863304273836,600.000074976837,600.000695158588,600.350066282531,31.5798449,1.05266149666667,2
F3,SBOA,600.03677443987,0.0719083336492686,600.00042879247,600.007846442943,600.337105373953,37.3978337,1.24659445666667,3
F3,DOA,650.667115466709,15.6133019757711,626.161713286995,647.816606046969,679.288235251537,35.8156071,1.19385357,7
F4,PSO,891.404709982375,24.0295866861283,851.081486228204,890.772791242517,940.21223179161,7.3332388,0.244441293333333,4
F4,GWO,918.730478626755,17.3707190230983,881.07192335392,916.359177930504,956.203702885555,8.9374278,0.29791426,6
F4,WSO,1102.16960124235,20.3820230753331,1065.29763654925,1106.54095854435,1140.13906175612,11.3099408,0.376998026666667,8
F4,BMJAYA,870.078012770071,50.3445151627099,828.853772307715,848.752791301565,995.363364932412,19.2049704,0.64016568,2
F4,DE,886.459703868212,25.2336408573371,812.93446277634,893.788824432133,910.900986278128,30.3305568,1.01101856,3
F4,JAYA,920.29410551645,8.68085830192743,900.983410378772,919.173080807813,934.738141282689,39.023072,1.30076906666667,7
F4,SBOA,848.093304761534,14.0108596583484,820.151612271706,847.24397473962,870.641733642455,27.5628009,0.91876003,1
F4,DOA,901.503146005534,18.5413296451078,867.137048493023,898.615315983199,966.545491190585,27.4532754,0.91510918,5
F5,PSO,2732.99214757535,1046.72043923224,1469.99239168631,2514.08830438671,5365.87939698263,12.4427493,0.41475831,7
F5,GWO,1238.9822441536,61.6423180483589,1097.02857889565,1235.09305127877,1368.67775160563,14.5726731,0.48575577,4
F5,WSO,12542.1381474114,1647.96511105204,9658.05809791697,12302.1496471974,15470.7980151278,15.9963409,0.533211363333333,8
F5,BMJAYA,1524.30909049032,527.194536953848,974.492579654411,1325.96533664269,3231.05643131472,30.7698516,1.02566172,5
F5,DE,900.018128408967,0.0839881857744829,900,900,900.454324018591,36.0541733,1.20180577666667,1
F5,JAYA,901.306664640155,2.25742839318467,900.000000000001,900.454324025402,910.787448339509,30.9633596,1.03211198666667,2
F5,SBOA,941.203182299639,52.3912505648774,900.35812529877,923.948637010409,1105.90236579512,34.8065658,1.16021886,3
F5,DOA,2157.76476214956,692.537228806168,1135.4495456237,2112.24547028696,3321.51242728513,36.3533801,1.21177933666667,6
F6,PSO,28723488.330015,86617178.153721,2608.91809033583,172458.982469413,478680984.615813,7.413686,0.247122866666667,6
F6,GWO,39096811.9422785,21466420.499757,2077.7643529549,54092510.9724648,60874424.6938549,9.1069239,0.30356413,7
